Name,Value,Timestamp,Step
"train_mse",0.19904406368732452,1685974870503,5299
"epoch",16,1685974870503,5299
"loss",0.2065945267677307,1685974872334,5349
"train_mae",0.5036981105804443,1685974872334,5349
"train_mse",0.5522673726081848,1685974872334,5349
"epoch",16,1685974872334,5349
"val_loss",0.2435881793498993,1685974873933,5371
"val_mae",0.5533413887023926,1685974873933,5371
"val_mse",0.5656538009643555,1685974873933,5371
"epoch",16,1685974873933,5371
"loss",0.15261071920394897,1685974875891,5399
"train_mae",0.4260580539703369,1685974875891,5399
"train_mse",0.3222084641456604,1685974875891,5399
"epoch",17,1685974875891,5399
"loss",0.21588639914989471,1685974877798,5449
"train_mae",0.5077215433120728,1685974877798,5449
"train_mse",0.5011696219444275,1685974877798,5449
"epoch",17,1685974877798,5449
"loss",0.11448138952255249,1685974879784,5499
"train_mae",0.36625245213508606,1685974879784,5499
"train_mse",0.24733813107013702,1685974879784,5499
"epoch",17,1685974879784,5499
"loss",0.09238935261964798,1685974881847,5549
"train_mae",0.3453335762023926,1685974881847,5549
"train_mse",0.18728923797607422,1685974881847,5549
"epoch",17,1685974881847,5549
"loss",0.1667197048664093,1685974883822,5599
"train_mae",0.46358126401901245,1685974883822,5599
"train_mse",0.3680349588394165,1685974883822,5599
"epoch",17,1685974883822,5599
"loss",0.10197523236274719,1685974885754,5649
"train_mae",0.33759886026382446,1685974885754,5649
"train_mse",0.2043830007314682,1685974885754,5649
"epoch",17,1685974885754,5649
"val_loss",0.24835428595542908,1685974887920,5687
"val_mae",0.5512019395828247,1685974887920,5687
"val_mse",0.5877969264984131,1685974887920,5687
"epoch",17,1685974887920,5687
"loss",0.1181134283542633,1685974889298,5699
"train_mae",0.3683634400367737,1685974889298,5699
"train_mse",0.2505931854248047,1685974889298,5699
"epoch",18,1685974889298,5699
"loss",0.1306927502155304,1685974891151,5749
"train_mae",0.36436396837234497,1685974891151,5749
"train_mse",0.2779412269592285,1685974891151,5749
"epoch",18,1685974891151,5749
"loss",0.07512719929218292,1685974893332,5799
"train_mae",0.3338897228240967,1685974893332,5799
"train_mse",0.15025439858436584,1685974893332,5799
"epoch",18,1685974893332,5799
"loss",0.10289830714464188,1685974895334,5849
"train_mae",0.31764066219329834,1685974895334,5849
"train_mse",0.20723558962345123,1685974895334,5849
"epoch",18,1685974895334,5849
"loss",0.17255133390426636,1685974897254,5899
"train_mae",0.5044040083885193,1685974897254,5899
"train_mse",0.3510308265686035,1685974897254,5899
"epoch",18,1685974897254,5899
"loss",0.23575294017791748,1685974899205,5949
"train_mae",0.5535387992858887,1685974899205,5949
"train_mse",0.5151349902153015,1685974899205,5949
"epoch",18,1685974899205,5949
"loss",0.10923515260219574,1685974901052,5999
"train_mae",0.33334267139434814,1685974901052,5999
"train_mse",0.2275834083557129,1685974901052,5999
"epoch",18,1685974901052,5999
"val_loss",0.255008339881897,1685974901936,6003
"val_mae",0.5690562129020691,1685974901936,6003
"val_mse",0.6007164120674133,1685974901936,6003
"epoch",18,1685974901936,6003
"loss",0.15051716566085815,1685974904690,6049
"train_mae",0.46484482288360596,1685974904690,6049
"train_mse",0.3055912256240845,1685974904690,6049
"epoch",19,1685974904690,6049
"loss",0.14470192790031433,1685974906440,6099
"train_mae",0.4258972406387329,1685974906440,6099
"train_mse",0.3298662304878235,1685974906440,6099
"epoch",19,1685974906440,6099
"loss",0.1533244103193283,1685974908429,6149
"train_mae",0.3904934525489807,1685974908429,6149
"train_mse",0.3326791524887085,1685974908429,6149
"epoch",19,1685974908429,6149
"loss",0.12968888878822327,1685974910416,6199
"train_mae",0.37935224175453186,1685974910416,6199
"train_mse",0.3093971610069275,1685974910416,6199
"epoch",19,1685974910416,6199
"loss",0.28420984745025635,1685974912336,6249
"train_mae",0.5488894581794739,1685974912336,6249
"train_mse",0.9071964621543884,1685974912336,6249
"epoch",19,1685974912336,6249
"loss",0.0576210543513298,1685974914357,6299
"train_mae",0.26369142532348633,1685974914357,6299
"train_mse",0.1152421087026596,1685974914357,6299
"epoch",19,1685974914357,6299
"val_loss",0.2536892890930176,1685974915896,6319
"val_mae",0.5652225017547607,1685974915896,6319
"val_mse",0.5967693328857422,1685974915896,6319
"epoch",19,1685974915896,6319
"loss",0.2106032371520996,1685974917897,6349
"train_mae",0.49166563153266907,1685974917897,6349
"train_mse",0.5037373304367065,1685974917897,6349
"epoch",20,1685974917897,6349
"loss",0.10228212177753448,1685974919897,6399
"train_mae",0.37583816051483154,1685974919897,6399
"train_mse",0.20456424355506897,1685974919897,6399
"epoch",20,1685974919897,6399
"loss",0.11372542381286621,1685974921983,6449
"train_mae",0.3672235310077667,1685974921983,6449
"train_mse",0.22806274890899658,1685974921983,6449
"epoch",20,1685974921983,6449
"loss",0.10601766407489777,1685974923994,6499
"train_mae",0.3498528003692627,1685974923994,6499
"train_mse",0.2363816201686859,1685974923994,6499
"epoch",20,1685974923994,6499
"loss",0.11302818357944489,1685974925944,6549
"train_mae",0.37439388036727905,1685974925944,6549
"train_mse",0.2289280891418457,1685974925944,6549
"epoch",20,1685974925944,6549
"loss",0.12669342756271362,1685974927904,6599
"train_mae",0.41873234510421753,1685974927904,6599
"train_mse",0.25386786460876465,1685974927904,6599
"epoch",20,1685974927904,6599
"val_loss",0.23859506845474243,1685974930161,6635
"val_mae",0.5396296977996826,1685974930161,6635
"val_mse",0.5625178217887878,1685974930161,6635
"epoch",20,1685974930161,6635
"loss",0.09478598833084106,1685974931554,6649
"train_mae",0.3358859419822693,1685974931554,6649
"train_mse",0.1932307928800583,1685974931554,6649
"epoch",21,1685974931554,6649
"loss",0.21933601796627045,1685974933583,6699
"train_mae",0.46423375606536865,1685974933583,6699
"train_mse",0.5208654999732971,1685974933583,6699
"epoch",21,1685974933583,6699
"loss",0.15307725965976715,1685974935612,6749
"train_mae",0.43381989002227783,1685974935612,6749
"train_mse",0.30935928225517273,1685974935612,6749
"epoch",21,1685974935612,6749
"loss",0.1477493792772293,1685974937600,6799
"train_mae",0.42136937379837036,1685974937600,6799
"train_mse",0.3657526671886444,1685974937600,6799
"epoch",21,1685974937600,6799
"loss",0.1629413664340973,1685974939548,6849
"train_mae",0.4164019227027893,1685974939548,6849
"train_mse",0.36715030670166016,1685974939548,6849
"epoch",21,1685974939548,6849
"loss",0.1727423071861267,1685974941540,6899
"train_mae",0.4521978795528412,1685974941540,6899
"train_mse",0.397421658039093,1685974941540,6899
"epoch",21,1685974941540,6899
"loss",0.2364872246980667,1685974943568,6949
"train_mae",0.5180279612541199,1685974943568,6949
"train_mse",0.6026685237884521,1685974943568,6949
"epoch",21,1685974943568,6949
"val_loss",0.2380848228931427,1685974944404,6951
"val_mae",0.5448779463768005,1685974944404,6951
"val_mse",0.5508618950843811,1685974944404,6951
"epoch",21,1685974944404,6951
"loss",0.33190006017684937,1685974947206,6999
"train_mae",0.6175883412361145,1685974947206,6999
"train_mse",1.1372706890106201,1685974947206,6999
"epoch",22,1685974947206,6999
"loss",0.24015897512435913,1685974949298,7049
"train_mae",0.5049060583114624,1685974949298,7049
